sum_dry_mass_laminae,sum_dry_mass_roots,sum_C_g,Cont_WSC_DM_shoot,mstruct_stem,mstruct,sum_dry_mass_stem,N_content_mstruct_roots,sum_dry_mass_shoot,N_content_mstruct,N_content_mstruct_shoot,sum_respi_roots,sum_N_g_shoot,plant,Tillers_Photosynthesis_An,Total_Transpiration,C_respired_shoot,NS_shoot,C_N_ratio_shoot,N_content_roots,C_N_ratio,mstruct_shoot,NS_laminae,axis,C_respired_roots,NS_stem,sum_NSC_g,C_exudated,Tillers_Photosynthesis,NS,sum_dry_mass,Cont_WSC_DM,sum_N_g,mstruct_laminae,dry_mass_phloem,sum_respi_shoot,NNI,Cont_WSC_DM_stem,senesced_mstruct,Total_Photosynthesis,N_content,NS_roots,t,N_content_total_DM_shoot,shoot_roots_ratio,Cont_WSC_DM_roots,Cont_WSC_DM_laminae,shoot_roots_mstruct_ratio,N_content_shoot
0.02230422,0.04251350,0.03211359,9.633656858324786,0.00718902,0.05724450,0.01150285,1.69841917,0.03380707,3.56503598,6.83500151,0.17117708,0.00142185,1,0.00000000,0.00008654,0.73136221,38.46711755,9.99921940,1.45586404,15.73587868,0.02080246,38.96472692,MS,0.69476562,37.50224497,0.00692601,0.30217880,0.00000000,24.99464505,0.07632057,9.450511931614491,0.00204079,0.01361344,0.00393456,0.37422133,0.95585760,13.275127657668495,0.00000000,0.00000000,2.67396789,14.28122867,40.00000000,4.20577344,0.79520789,9.304873641706626,7.755657590351812,0.57083685,4.20577344
0.02229755,0.04247623,0.03209302,9.50491572512681,0.00720035,0.05731624,0.01149947,1.69797780,0.03379702,3.56327100,6.82995252,0.16987823,0.00142285,1,0.00000000,0.00008319,0.71509077,38.36012143,9.98890572,1.45843097,15.71390982,0.02083244,38.86280442,MS,0.68444908,37.38541580,0.00687388,0.28959061,0.00000000,24.85409648,0.07627325,9.293657762583763,0.00204233,0.01363210,0.00386322,0.35671741,0.95681237,13.159398284028573,0.00000000,0.00000000,2.67765219,14.10777191,41.00000000,4.20997444,0.79566894,9.125566363238246,7.620196728942595,0.57100553,4.20997444
0.02229074,0.04244141,0.03207307,9.38005323204733,0.00721168,0.05738672,0.01149513,1.69854088,0.03378587,3.56148668,6.82300829,0.16777263,0.00142344,1,0.00000000,0.00005295,0.69540284,38.25132116,9.98141053,1.46173638,15.69270754,0.02086233,38.76092156,MS,0.66859581,37.26313136,0.00682291,0.27678898,0.00000000,24.71631113,0.07622728,9.13995294000865,0.00204382,0.01365064,0.00379405,0.33879412,0.95752670,13.046197618541685,0.00000000,0.00000000,2.68121855,13.94164249,42.00000000,4.21311748,0.79605916,8.948818904405268,7.489456295272487,0.57118916,4.21311748
0.02228532,0.04240679,0.03205370,9.25790241987677,0.00722289,0.05745564,0.01149052,1.69889547,0.03377584,3.55973498,6.81645787,0.16531334,0.00142409,1,0.00000000,0.00005934,0.67611566,38.14538235,9.97378252,1.46481041,15.67212784,0.02089192,38.66351582,MS,0.65019342,37.14048713,0.00677321,0.26587712,0.00000000,24.58173380,0.07618263,8.98985498727796,0.00204527,0.01366903,0.00372734,0.32275834,0.95824863,12.933401831732214,0.00000000,0.00000000,2.68469041,13.77866170,43.00000000,4.21629395,0.79647243,8.776362597850346,7.362780178728978,0.57138405,4.21629395
0.02228011,0.04237356,0.03203509,9.1395335090821,0.00723382,0.05752168,0.01148606,1.69926244,0.03376617,3.55807184,6.81007425,0.16114888,0.00142472,1,0.00000000,0.00005739,0.65318928,38.04234016,9.96642927,1.46777101,15.65234387,0.02092073,38.56893450,MS,0.62107009,37.02087759,0.00672555,0.25718097,0.00000000,24.45242953,0.07613974,8.845588019820024,0.00204666,0.01368691,0.00366312,0.30988400,0.95894605,12.824445033197627,0.00000000,0.00000000,2.68803683,13.62305320,44.00000000,4.21936264,0.79686884,8.611352018804363,7.239852003596729,0.57158918,4.21936264
0.02249835,0.04240492,0.03216342,9.622894976658147,0.00724412,0.05758353,0.01151307,1.69654459,0.03401142,3.55655034,6.80948290,0.15553720,0.00142645,1,12.86529664,0.00030207,1.25653638,38.40901627,10.03338480,1.46572235,15.70489798,0.02094797,39.08950928,MS,0.58174989,37.07922634,0.00682667,0.26827422,12.84406087,24.64502357,0.07641635,9.055431064133684,0.00204799,0.01370385,0.00372552,0.93072396,0.95318807,12.85608742267911,0.00000000,12.84406087,2.68003767,13.60543341,45.00000000,4.19402751,0.80206306,8.600289219738034,7.968374367515352,0.57179352,4.19402751
0.02286877,0.04252952,0.03240735,10.591811462155343,0.00725425,0.05764353,0.01158506,1.68368887,0.03445383,3.55502921,6.82655042,0.15286846,0.00143186,1,22.32339840,0.00063380,1.01488059,39.12189850,10.12451549,1.45166669,15.81428979,0.02097483,40.00297660,MS,0.56171977,37.38266070,0.00704419,0.33274675,22.26513598,25.12206718,0.07698334,9.625335673359489,0.00204924,0.01372058,0.00395874,0.69439475,0.94451689,13.249363307713008,0.00000000,22.26513598,2.66193238,13.78058501,46.00000000,4.15587430,0.81011563,8.842378531257562,9.245525901510854,0.57200923,4.15587430
0.02316158,0.04272602,0.03265644,11.39091589767422,0.00726472,0.05770513,0.01167442,1.67210489,0.03483600,3.55337554,6.84090525,0.15450561,0.00143678,1,22.93803240,0.00066263,1.06852951,39.70965313,10.20096441,1.43636756,15.92623703,0.02100274,40.68615375,MS,0.57014224,37.77231466,0.00726618,0.45155612,22.87796644,25.60128184,0.07756202,10.198195310947758,0.00205048,0.01373803,0.00428394,0.73547919,0.93736489,13.760276124373538,0.00000000,22.87796644,2.64366586,14.09823828,47.00000000,4.12440550,0.81533462,9.22572892390037,10.196658027729704,0.57224446,4.12440550
0.02351671,0.04299680,0.03298100,12.334360557799926,0.00727566,0.05776959,0.01179614,1.65137760,0.03531285,3.55150606,6.87051383,0.15831334,0.00144502,1,29.75723870,0.00113108,1.37265898,40.44054493,10.28014262,1.41097398,16.07504293,0.02103214,41.50337792,MS,0.59039964,38.32168796,0.00756238,0.63408830,29.68435367,26.22930936,0.07830965,10.940398933439685,0.00205169,0.01375648,0.00473618,1.02131379,0.93000923,14.432202973834718,0.00000000,29.68435367,2.61997055,14.55776217,48.00000000,4.09204060,0.82129011,9.795552042191694,11.282068614785006,0.57249895,4.09204060
0.02376593,0.04330426,0.03327598,13.04650008588074,0.00728719,0.05783758,0.01191999,1.63734320,0.03568591,3.54953903,6.88804268,0.16316830,0.00145085,1,27.49365840,0.00100660,1.33699817,40.97602394,10.34611742,1.39044531,16.20872369,0.02106324,42.03442984,MS,0.61819889,38.86578691,0.00782744,0.84871542,27.42230011,26.77876802,0.07899017,11.592699598579673,0.00205297,0.01377605,0.00518733,0.96582453,0.92399924,15.12286724912793,0.00000000,27.42230011,2.59901620,15.07917783,49.00000000,4.06559666,0.82407405,10.394660342118101,12.00508188689125,0.57277033,4.06559666
0.02388988,0.04358837,0.03349699,13.44985049198475,0.00729888,0.05790773,0.01202339,1.63094635,0.03591327,3.54740685,6.89178298,0.16667233,0.00145383,1,21.36903734,0.00071372,1.18712288,41.26100231,10.39044164,1.37741801,16.30640977,0.02109510,42.25079663,MS,0.63892062,39.29433028,0.00801759,1.03481290,21.31205142,27.16161133,0.07950164,12.052016642018613,0.00205422,0.01379622,0.00553742,0.80675443,0.92003733,15.68875107456156,0.00000000,21.31205142,2.58387399,15.54486082,50.00000000,4.04816425,0.82391860,10.900315330719758,12.323047939662363,0.57303976,4.04816425
0.02394773,0.04382559,0.03365851,13.654118926379757,0.00731052,0.05797871,0.01210218,1.62759925,0.03604992,3.54528485,6.89032070,0.16882986,0.00145571,1,16.42409510,0.00054859,1.08699642,41.39545298,10.41652138,1.36860670,16.37476804,0.02112689,42.30614532,MS,0.65232152,39.59338009,0.00814787,1.15674919,16.38595414,27.41365452,0.07987550,12.357707458502057,0.00205551,0.01381637,0.00577569,0.70762092,0.91773664,16.091249568690703,0.00000000,16.38595414,2.57339271,15.91255043,51.00000000,4.03804123,0.82257688,11.291309363123883,12.422494919095977,0.57329299,4.03804123
0.02376630,0.04394454,0.03363959,13.18962454231683,0.00732201,0.05805034,0.01211801,1.63183081,0.03588431,3.54318398,6.87583978,0.17035630,0.00145482,1,0.72661993,0.00015387,0.86947224,41.03727422,10.37576487,1.36994110,16.35506634,0.02115837,41.78160978,MS,0.66547747,39.57745485,0.00809744,1.17697289,1.16045940,27.28152335,0.07982886,12.209016833389414,0.00205683,0.01383636,0.00578999,0.49363073,0.92140513,16.103571138327183,0.00000000,1.16045940,2.57654941,16.04882767,52.00000000,4.05418255,0.81658179,11.40827043429903,11.703855754993246,0.57352252,4.05418255
0.02364605,0.04399869,0.03360932,12.824771469665777,0.00733299,0.05812034,0.01211405,1.63545224,0.03576010,3.54127649,6.86313715,0.16921352,0.00145420,1,0.00000000,0.00009334,0.75360433,40.74803501,10.34424831,1.37277113,16.32946228,0.02118856,41.40426139,MS,0.66002715,39.46711267,0.00803637,1.08712272,0.00000000,27.12988336,0.07975879,12.039663908937587,0.00205820,0.01385558,0.00571335,0.39306724,0.92421446,15.995361492937867,0.00000000,0.00000000,2.58053231,16.06168031,53.00000000,4.06654362,0.81275369,11.40156483970971,11.200453775626377,0.57372191,4.06654362
0.02356125,0.04402789,0.03358126,12.53467826231718,0.00734342,0.05818579,0.01210506,1.63843411,0.03566631,3.53960621,6.85263688,0.16675121,0.00145381,1,0.00000000,0.00007282,0.68958827,40.51705238,10.31990623,1.37580175,16.30515028,0.02121537,41.12388801,MS,0.64398935,39.33590935,0.00797951,0.98654430,0.00000000,26.98863553,0.07969420,11.881359441335524,0.00205955,0.01387195,0.00561332,0.37012942,0.92639782,15.8466093342321,0.00000000,0.00000000,2.58431479,16.02947352,54.00000000,4.07615041,0.81008459,11.352115932256483,10.833108069143181,0.57384682,4.07615041
0.02349867,0.04404281,0.03355447,12.282350272110175,0.00735342,0.05825150,0.01209118,1.64152139,0.03558986,3.53800795,6.84199060,0.16555380,0.00145344,1,0.00000000,0.00004272,0.68149534,40.31185893,10.30066994,1.37934789,16.28112952,0.02124292,40.89238963,MS,0.63564594,39.18362353,0.00792381,0.89318942,0.00000000,26.84975283,0.07963267,11.72578218165534,0.00206094,0.01388950,0.00550498,0.35209933,0.92814932,15.678519638092977,0.00000000,0.00000000,2.58806156,15.97137253,55.00000000,4.08385700,0.80807418,11.276033880823833,10.534859846417515,0.57400016,4.08385700
0.02344733,0.04404932,0.03352869,12.052819569216846,0.00736310,0.05831545,0.01207694,1.64390648,0.03552428,3.53655091,6.83303498,0.16411712,0.00145336,1,0.00000000,0.00004794,0.67495767,40.12673194,10.28240693,1.38254105,16.25747394,0.02126955,40.69069959,MS,0.62454973,39.03179097,0.00786989,0.82921376,0.00000000,26.71508258,0.07957360,11.574706440025876,0.00206236,0.01390645,0.00539540,0.35718729,0.92980940,15.502253180957881,0.00000000,0.00000000,2.59175841,15.89904454,56.00000000,4.09116135,0.80646591,11.189124499089113,10.276131116343572,0.57414032,4.09116135
0.02340443,0.04404950,0.03350385,11.841496513982351,0.00737258,0.05837847,0.01206291,1.64577986,0.03546734,3.53512887,6.82512786,0.16358213,0.00145345,1,0.00000000,0.00005233,0.66667199,39.95715723,10.26529059,1.38549265,16.23441860,0.02129560,40.51115874,MS,0.61961067,38.88228474,0.00781733,0.76411376,0.00000000,26.58350139,0.07951684,11.42693897934212,0.00206375,0.01392303,0.00528816,0.35570526,0.93136382,15.325134607133178,0.00000000,0.00000000,2.59536783,15.81543303,57.00000000,4.09800079,0.80517014,11.09314963057491,10.045989830563276,0.57427039,4.09800079
0.02336779,0.04404499,0.03347985,11.644877869425473,0.00738190,0.05844096,0.01204931,1.64743315,0.03541711,3.53383064,6.81798786,0.16339922,0.00145368,1,0.00000000,0.00005236,0.65918928,39.79947348,10.24913671,1.38840258,16.21139628,0.02132129,40.34787417,MS,0.61722896,38.73593469,0.00776582,0.70411032,0.00000000,26.45429887,0.07946210,11.281719177994551,0.00206520,0.01393939,0.00518458,0.35242513,0.93283286,15.150923264741941,0.00000000,0.00000000,2.59898052,15.72328266,58.00000000,4.10446459,0.80411209,10.989698884754654,9.837028705912735,0.57439317,4.10446459
0.02333492,0.04403817,0.03345693,11.464079492044442,0.00739123,0.05850247,0.01203693,1.64935263,0.03537186,3.53257930,6.81068063,0.16365033,0.00145380,1,0.00000000,0.00003867,0.63056979,39.65273008,10.23528669,1.39161650,16.18899323,0.02134595,40.19815499,MS,0.61833572,38.59536367,0.00771585,0.64248528,0.00000000,26.32858106,0.07941002,11.140220600533851,0.00206665,0.01395471,0.00508721,0.33641274,0.93410450,14.98447392649095,0.00000000,0.00000000,2.60250130,15.62650270,59.00000000,4.11005982,0.80320915,10.88009417667309,9.648142462416203,0.57448702,4.11005982
0.02330777,0.04402801,0.03343464,11.292792773728854,0.00740052,0.05856497,0.01202361,1.65143354,0.03533139,3.53131915,6.80293554,0.16385675,0.00145389,1,0.00000000,0.00002925,0.62849690,39.51122135,10.22315269,1.39507806,16.16671437,0.02137153,40.05860590,MS,0.61911416,38.45011638,0.00766606,0.58986455,0.00000000,26.20284867,0.07935940,10.998848354890466,0.00206812,0.01397100,0.00499344,0.32310794,0.93523014,14.823126857475824,0.00000000,0.00000000,2.60601294,15.52320915,60.00000000,4.11501262,0.80247524,10.76296523750941,9.471624828670311,0.57460453,4.11501262
0.02328368,0.04401595,0.03341308,11.130495538017792,0.00740975,0.05862690,0.01201085,1.65355955,0.03529453,3.53011055,6.79525888,0.16329788,0.00145398,1,0.00000000,0.00002508,0.61724296,39.37615148,10.21210660,1.39863124,16.14473471,0.02139691,39.92721853,MS,0.61450432,38.30787850,0.00761724,0.54724100,0.00000000,26.07920286,0.07931049,10.85978380324829,0.00206960,0.01398715,0.00490394,0.31459752,0.93626078,14.667799545620325,0.00000000,0.00000000,2.60948586,15.41694137,61.00000000,4.11954745,0.80185776,10.64271149692285,9.305782439041797,0.57472152,4.11954745
0.02326200,0.04400239,0.03339215,10.975939825432782,0.00741879,0.05868786,0.01199871,1.65557555,0.03526071,3.52893857,6.78789070,0.16218132,0.00145409,1,0.00000000,0.00002475,0.60638247,39.24725516,10.20169608,1.40212194,16.12322748,0.02142185,39.80286051,MS,0.60594322,38.17009821,0.00756950,0.51108064,0.00000000,25.95814253,0.07926310,10.723536554117453,0.00207106,0.01400306,0.00481840,0.30821319,0.93723407,14.51832216098253,0.00000000,0.00000000,2.61289166,15.30909366,62.00000000,4.12382992,0.80133634,10.521276640749857,9.148753402170499,0.57483600,4.12382992
0.02324201,0.04398792,0.03337186,10.828216594649714,0.00742771,0.05874761,0.01198727,1.65759290,0.03522927,3.52780244,6.78061800,0.16075452,0.00145420,1,0.00000000,0.00002108,0.59688065,39.12339746,10.19207293,1.40561922,16.10222386,0.02144639,39.68386160,MS,0.59521299,38.03671868,0.00752291,0.48018151,0.00000000,25.83980855,0.07921720,10.590274889275337,0.00207250,0.01401868,0.00473637,0.30406231,0.93813861,14.37458718558536,0.00000000,0.00000000,2.61622504,15.20117967,63.00000000,4.12780987,0.80088513,10.399710914618298,8.999144759619995,0.57495099,4.12780987
0.02322337,0.04397270,0.03335208,10.686204372048516,0.00743646,0.05880635,0.01197641,1.65966231,0.03519978,3.52676848,6.77353922,0.15950861,0.00145432,1,0.00000000,0.00001758,0.59046984,39.00376152,10.18294484,1.40916597,16.08131969,0.02147054,39.56914647,MS,0.58585916,37.90742756,0.00747728,0.45360339,0.00000000,25.72374913,0.07917248,10.459501739847925,0.00207396,0.01403408,0.00465733,0.30193762,0.93900094,14.23572240581831,0.00000000,0.00000000,2.61955140,15.09321146,64.00000000,4.13160414,0.80049155,10.278028198925423,8.855700039953986,0.57506560,4.13160414
0.02320634,0.04395653,0.03333278,10.549640417726064,0.00744512,0.05886436,0.01196604,1.66166088,0.03517238,3.52572922,6.76656779,0.15855459,0.00145444,1,0.00000000,0.00001734,0.58170029,38.88829680,10.17440168,1.41266983,16.06092230,0.02149444,39.45913792,MS,0.57876074,37.78123559,0.00743246,0.42754253,0.00000000,25.60959272,0.07912891,10.330831003475662,0.00207540,0.01404932,0.00458134,0.29590127,0.93981019,14.101569897656935,0.00000000,0.00000000,2.62280433,14.98446865,65.00000000,4.13516482,0.80016273,10.155747865889971,8.718136083135802,0.57518087,4.13516482
0.02319040,0.04393954,0.03331390,10.417206664429449,0.00745378,0.05892162,0.01195634,1.66355563,0.03514675,3.52469896,6.75978109,0.15754701,0.00145458,1,0.00000000,0.00001748,0.57886351,38.77612765,10.16617293,1.41609792,16.04089852,0.02151820,39.35239492,MS,0.57130005,37.65840536,0.00738839,0.40712774,0.00000000,25.49703100,0.07908628,10.203942032890867,0.00207681,0.01406443,0.00450763,0.29574873,0.94059085,13.970993735732815,0.00000000,0.00000000,2.62600538,14.87522896,66.00000000,4.13859975,0.79988890,10.03335402076919,8.584970507145247,0.57530018,4.13859975
0.02317611,0.04392170,0.03329553,10.290021738338812,0.00746228,0.05897790,0.01194706,1.66535945,0.03512316,3.52372266,6.75329691,0.15622682,0.00145477,1,0.00000000,0.00002055,0.56728568,38.66833586,10.15822956,1.41945598,16.02118878,0.02154162,39.25062544,MS,0.56169389,37.53875161,0.00734526,0.38474844,0.00000000,25.38675904,0.07904486,10.07957781638742,0.00207822,0.01407934,0.00443673,0.28794653,0.94134304,13.844747657548625,0.00000000,0.00000000,2.62916368,14.76578964,67.00000000,4.14190938,0.79967684,9.911290685639132,8.457595441324013,0.57542049,4.14190938
0.02316241,0.04390336,0.03327758,10.167231217966133,0.00747064,0.05903300,0.01193860,1.66709389,0.03510101,3.52276263,6.74697537,0.15467092,0.00145496,1,0.00000000,0.00002056,0.56073010,38.56409510,10.15066558,1.42274616,16.00196396,0.02156463,39.15147297,MS,0.55044904,37.42450732,0.00730306,0.36749972,0.00000000,25.27879067,0.07900438,9.957733715854381,0.00207959,0.01409398,0.00436784,0.28598229,0.94206031,13.724582716078634,0.00000000,0.00000000,2.63225084,14.65710670,68.00000000,4.14506537,0.79950625,9.790239152760313,8.333665098869435,0.57554166,4.14506537
0.02317858,0.04389627,0.03328503,10.116646017950577,0.00747883,0.05908691,0.01193602,1.67020722,0.03511460,3.52185121,6.73838586,0.15306282,0.00145463,1,2.12119193,0.00003780,0.81938218,38.52350556,10.16092223,1.42682378,15.99508912,0.02158722,39.13175894,MS,0.53892000,37.34233688,0.00728679,0.35298520,2.35945070,25.21673535,0.07901087,9.876615344025943,0.00208095,0.01410839,0.00432095,0.54934636,0.94148259,13.614631898325447,0.00000000,2.35945070,2.63375531,14.57205070,69.00000000,4.14252341,0.79994503,9.684604000153817,8.315326885715207,0.57566425,4.14252341
0.02324367,0.04390834,0.03332117,10.234833588743763,0.00748695,0.05914005,0.01194471,1.67159668,0.03518838,3.52096598,6.73284902,0.15194745,0.00145494,1,4.39432523,0.00005689,0.60723176,38.58874120,10.18060725,1.42878806,16.00209336,0.02160963,39.24077354,MS,0.53086139,37.31992583,0.00729955,0.34971909,4.51835165,25.23073125,0.07909671,9.898823199295173,0.00208230,0.01412267,0.00430707,0.33958479,0.93971076,13.611167985196069,0.00000000,4.51835165,2.63260052,14.52555071,70.00000000,4.13472733,0.80140534,9.6295426779974,8.49976696603511,0.57578974,4.13472733
0.02338372,0.04395841,0.03341224,10.575774489842615,0.00749513,0.05919318,0.01197093,1.67122934,0.03535465,3.52003533,6.73020654,0.15171383,0.00145589,1,9.12991904,0.00011316,0.63641266,38.81376252,10.22208582,1.42800997,16.03566410,0.02163218,39.54320273,MS,0.52902412,37.38889141,0.00736724,0.36951108,9.14254344,25.36767425,0.07931306,10.069062002287996,0.00208362,0.01413705,0.00435692,0.36740145,0.93590004,13.728173364125448,0.00000000,9.14254344,2.62708423,14.55332134,71.00000000,4.11796015,0.80427502,9.661525806235423,8.961953786383438,0.57592130,4.11796015
0.02352719,0.04403846,0.03352145,10.9333193743745,0.00750355,0.05924770,0.01200581,1.66971166,0.03553300,3.51900720,6.72925283,0.15308851,0.00145725,1,10.75381507,0.00015628,0.68078526,39.05547159,10.26403003,1.42530537,16.07796864,0.02165542,39.84884507,MS,0.53880675,37.50073761,0.00745246,0.40989814,10.74989328,25.54153195,0.07957146,10.28323609865227,0.00208493,0.01415187,0.00445323,0.40323259,0.93207077,13.89756623057606,0.00000000,10.74989328,2.62019885,14.63763458,72.00000000,4.10111140,0.80686296,9.758707981381695,9.420678073910981,0.57606045,4.10111140
0.02367388,0.04414376,0.03364670,11.301633994661216,0.00751234,0.05930439,0.01204893,1.66666899,0.03572281,3.51784386,6.73051576,0.15542266,0.00145916,1,12.22649972,0.00021751,0.73204681,39.31125370,10.30520198,1.42053773,16.12794538,0.02167972,40.15607498,MS,0.55502154,37.65133841,0.00755277,0.46563934,12.21121027,25.74565478,0.07986657,10.53311839349214,0.00208624,0.01416738,0.00458828,0.44209276,0.92833310,14.11409802478762,0.00000000,12.21121027,2.61215192,14.76785531,73.00000000,4.08466564,0.80923810,9.91120629070712,9.870217908677002,0.57621037,4.08466564
0.02377159,0.04425549,0.03375370,11.54758260788919,0.00752127,0.05936218,0.01209129,1.66426968,0.03586288,3.51659237,6.73039064,0.15661381,0.00146080,1,10.77333747,0.00020826,0.73859421,39.47906745,10.33391449,1.41615007,16.16924111,0.02170455,40.33519287,MS,0.56278236,37.79591636,0.00763434,0.52956326,10.76973060,25.90693305,0.08011837,10.732134791311827,0.00208753,0.01418328,0.00472183,0.44185210,0.92574890,14.32558412343076,0.00000000,10.76973060,2.60555114,14.90861818,74.00000000,4.07329518,0.81036000,10.071328495701763,10.134567623938693,0.57636557,4.07329518
0.02384862,0.04436573,0.03385048,11.736127181914178,0.00753026,0.05942011,0.01213137,1.66194153,0.03597999,3.51523332,6.72982763,0.15682176,0.00146236,1,9.97073410,0.00021453,0.73942519,39.60662834,10.35658106,1.41188985,16.20605694,0.02172953,40.46082690,MS,0.56331828,37.92739100,0.00770564,0.58458494,9.97394689,26.04447510,0.08034572,10.902658458000097,0.00208876,0.01419927,0.00484444,0.44135229,0.92372041,14.519613708358822,0.00000000,9.97394689,2.59970925,15.04575696,75.00000000,4.06436981,0.81098613,10.226726884513273,10.320216440354859,0.57652431,4.06436981
0.02384398,0.04444875,0.03389447,11.703838494882577,0.00753894,0.05947621,0.01215615,1.66159390,0.03600012,3.51397056,6.72612119,0.15493274,0.00146318,1,5.44973854,0.00015063,0.68766215,39.57319461,10.35673666,1.41015076,16.21763209,0.02175372,40.38417296,MS,0.54855218,37.98248068,0.00772493,0.62039087,5.54151875,26.06956465,0.08044888,10.938984502549832,0.00208998,0.01421479,0.00490962,0.39890525,0.92372276,14.616225590696317,0.00000000,5.54151875,2.59789373,15.13264683,76.00000000,4.06438016,0.80992428,10.319510681305026,10.219044261176421,0.57667802,4.06438016
0.02375693,0.04448684,0.03387379,11.437917647375512,0.00754700,0.05952870,0.01215792,1.66352552,0.03591485,3.51289504,6.71904876,0.15096942,0.00146316,1,0.00000000,0.00006068,0.57370993,39.36692420,10.33235657,1.41169941,16.19841249,0.02177628,40.10471709,MS,0.51977755,37.92525586,0.00768116,0.61242705,0.00000000,25.96093823,0.08040169,10.817082550845706,0.00209118,0.01422928,0.00489324,0.30401161,0.92590135,14.576020140783294,0.00000000,0.00000000,2.60091453,15.13809711,77.00000000,4.07396592,0.80731407,10.315873641195788,9.831952074771804,0.57681873,4.07396592
