t,plant,axis,C_exudated,GA,SAM_height,SAM_temperature,Total_Transpiration,cohort,delta_teq,delta_teq_roots,mstruct,nb_leaves,senesced_mstruct,status,sum_TT,sum_respi_roots,sum_respi_shoot,teq_since_primordium
1520,1,MS,2.44516820,False,0.00000000,7.94242424,0.00009692,1,2272.37471402,2272.37471402,0.20556979,11,0.00677492,reproductive,292.45118265,1.12955617,2.45934692,1557728.51511047
1521,1,b'T1',NA,False,0.00000000,8.02727273,NA,4,2296.65036916,2296.65036916,NA,8,NA,reproductive,292.77016187,NA,NA,1560025.16547962
1521,1,b'T2',NA,False,0.00000000,8.02727273,NA,5,2296.65036916,2296.65036916,NA,7,NA,reproductive,292.77016187,NA,NA,1560025.16547962
1521,1,b'T3',NA,False,0.00000000,8.02727273,NA,6,2296.65036916,2296.65036916,NA,6,NA,reproductive,292.77016187,NA,NA,1560025.16547962
1521,1,b'T4',NA,False,0.00000000,8.02727273,NA,7,2296.65036916,2296.65036916,NA,5,NA,reproductive,292.77016187,NA,NA,1560025.16547962
1521,1,MS,2.14852994,False,0.00000000,8.02727273,0.00005665,1,2296.65036916,2296.65036916,0.20592701,11,0.00691334,reproductive,292.77016187,1.13328185,2.50926091,1560025.16547962
1522,1,b'T1',NA,False,0.00000000,8.12424242,NA,4,2324.39397498,2324.39397498,NA,8,NA,reproductive,293.09299437,NA,NA,1562349.55945461
1522,1,b'T2',NA,False,0.00000000,8.12424242,NA,5,2324.39397498,2324.39397498,NA,7,NA,reproductive,293.09299437,NA,NA,1562349.55945461
1522,1,b'T3',NA,False,0.00000000,8.12424242,NA,6,2324.39397498,2324.39397498,NA,6,NA,reproductive,293.09299437,NA,NA,1562349.55945461
1522,1,b'T4',NA,False,0.00000000,8.12424242,NA,7,2324.39397498,2324.39397498,NA,5,NA,reproductive,293.09299437,NA,NA,1562349.55945461
1522,1,MS,1.95918932,False,0.00000000,8.12424242,0.00004229,1,2324.39397498,2324.39397498,0.20628953,11,0.00705323,reproductive,293.09299437,1.13754187,2.48938537,1562349.55945461
1523,1,b'T1',NA,False,0.00000000,8.20303030,NA,4,2346.93565477,2346.93565477,NA,8,NA,reproductive,293.41895765,NA,NA,1564696.49510938
1523,1,b'T2',NA,False,0.00000000,8.20303030,NA,5,2346.93565477,2346.93565477,NA,7,NA,reproductive,293.41895765,NA,NA,1564696.49510938
1523,1,b'T3',NA,False,0.00000000,8.20303030,NA,6,2346.93565477,2346.93565477,NA,6,NA,reproductive,293.41895765,NA,NA,1564696.49510938
1523,1,b'T4',NA,False,0.00000000,8.20303030,NA,7,2346.93565477,2346.93565477,NA,5,NA,reproductive,293.41895765,NA,NA,1564696.49510938
1523,1,MS,1.86417428,False,0.00000000,8.20303030,0.00007209,1,2346.93565477,2346.93565477,0.20665590,11,0.00719481,reproductive,293.41895765,1.13990560,2.53598827,1564696.49510938
1524,1,b'T1',NA,False,0.00000000,8.27272727,NA,4,2366.87637154,2366.87637154,NA,8,NA,reproductive,293.74769048,NA,NA,1567063.37148092
1524,1,b'T2',NA,False,0.00000000,8.27272727,NA,5,2366.87637154,2366.87637154,NA,7,NA,reproductive,293.74769048,NA,NA,1567063.37148092
1524,1,b'T3',NA,False,0.00000000,8.27272727,NA,6,2366.87637154,2366.87637154,NA,6,NA,reproductive,293.74769048,NA,NA,1567063.37148092
1524,1,b'T4',NA,False,0.00000000,8.27272727,NA,7,2366.87637154,2366.87637154,NA,5,NA,reproductive,293.74769048,NA,NA,1567063.37148092
1524,1,MS,1.79779387,False,0.00000000,8.27272727,0.00007394,1,2366.87637154,2366.87637154,0.20702590,11,0.00733777,reproductive,293.74769048,1.14125639,2.53354675,1567063.37148092
1525,1,b'T1',NA,False,0.00000000,8.35757576,NA,4,2391.15202668,2391.15202668,NA,8,NA,reproductive,294.07979493,NA,NA,1569454.52350760
1525,1,b'T2',NA,False,0.00000000,8.35757576,NA,5,2391.15202668,2391.15202668,NA,7,NA,reproductive,294.07979493,NA,NA,1569454.52350760
1525,1,b'T3',NA,False,0.00000000,8.35757576,NA,6,2391.15202668,2391.15202668,NA,6,NA,reproductive,294.07979493,NA,NA,1569454.52350760
1525,1,b'T4',NA,False,0.00000000,8.35757576,NA,7,2391.15202668,2391.15202668,NA,5,NA,reproductive,294.07979493,NA,NA,1569454.52350760
1525,1,MS,1.66386861,False,0.00000000,8.35757576,0.00008895,1,2391.15202668,2391.15202668,0.20750985,11,0.00000000,reproductive,294.07979493,1.14379511,2.52863698,1569454.52350760
1526,1,b'T1',NA,False,0.00000000,8.45151515,NA,4,2418.02864483,2418.02864483,NA,8,NA,reproductive,294.41563224,NA,NA,1571872.55215243
1526,1,b'T2',NA,False,0.00000000,8.45151515,NA,5,2418.02864483,2418.02864483,NA,7,NA,reproductive,294.41563224,NA,NA,1571872.55215243
1526,1,b'T3',NA,False,0.00000000,8.45151515,NA,6,2418.02864483,2418.02864483,NA,6,NA,reproductive,294.41563224,NA,NA,1571872.55215243
1526,1,b'T4',NA,False,0.00000000,8.45151515,NA,7,2418.02864483,2418.02864483,NA,5,NA,reproductive,294.41563224,NA,NA,1571872.55215243
1526,1,MS,1.61196812,False,0.00000000,8.45151515,0.00008797,1,2418.02864483,2418.02864483,0.20802565,11,0.00000000,reproductive,294.41563224,1.14690037,2.49215566,1571872.55215243
1527,1,b'T1',NA,False,0.00000000,8.55454545,NA,4,2447.50622601,2447.50622601,NA,8,NA,reproductive,294.75556366,NA,NA,1574320.05837844
1527,1,b'T2',NA,False,0.00000000,8.55454545,NA,5,2447.50622601,2447.50622601,NA,7,NA,reproductive,294.75556366,NA,NA,1574320.05837844
1527,1,b'T3',NA,False,0.00000000,8.55454545,NA,6,2447.50622601,2447.50622601,NA,6,NA,reproductive,294.75556366,NA,NA,1574320.05837844
1527,1,b'T4',NA,False,0.00000000,8.55454545,NA,7,2447.50622601,2447.50622601,NA,5,NA,reproductive,294.75556366,NA,NA,1574320.05837844
1527,1,MS,1.57574328,False,0.00000000,8.55454545,0.00005839,1,2447.50622601,2447.50622601,0.20855765,11,0.00000000,reproductive,294.75556366,1.15060497,2.47443819,1574320.05837844
1528,1,b'T1',NA,False,0.00000000,8.64545454,NA,4,2473.51585620,2473.51585620,NA,8,NA,reproductive,295.09910753,NA,NA,1576793.57423464
1528,1,b'T2',NA,False,0.00000000,8.64545454,NA,5,2473.51585620,2473.51585620,NA,7,NA,reproductive,295.09910753,NA,NA,1576793.57423464
1528,1,b'T3',NA,False,0.00000000,8.64545454,NA,6,2473.51585620,2473.51585620,NA,6,NA,reproductive,295.09910753,NA,NA,1576793.57423464
1528,1,b'T4',NA,False,0.00000000,8.64545454,NA,7,2473.51585620,2473.51585620,NA,5,NA,reproductive,295.09910753,NA,NA,1576793.57423464
1528,1,MS,1.56011412,False,0.00000000,8.64545454,0.00005853,1,2473.51585620,2473.51585620,0.20909579,11,0.00000000,reproductive,295.09910753,1.15298822,2.47184472,1576793.57423464
1529,1,b'T1',NA,False,0.00000000,8.73030303,NA,4,2497.79151134,2497.79151134,NA,8,NA,reproductive,295.44602302,NA,NA,1579291.36574598
1529,1,b'T2',NA,False,0.00000000,8.73030303,NA,5,2497.79151134,2497.79151134,NA,7,NA,reproductive,295.44602302,NA,NA,1579291.36574598
1529,1,b'T3',NA,False,0.00000000,8.73030303,NA,6,2497.79151134,2497.79151134,NA,6,NA,reproductive,295.44602302,NA,NA,1579291.36574598
1529,1,b'T4',NA,False,0.00000000,8.73030303,NA,7,2497.79151134,2497.79151134,NA,5,NA,reproductive,295.44602302,NA,NA,1579291.36574598
1529,1,MS,1.59169303,False,0.00000000,8.73030303,0.00007435,1,2497.79151134,2497.79151134,0.20963969,11,0.00000000,reproductive,295.44602302,1.15489905,2.50264829,1579291.36574598
1530,1,b'T1',NA,False,0.00000000,8.80909091,NA,4,2520.33319113,2520.33319113,NA,8,NA,reproductive,295.79606930,NA,NA,1581811.69893711
1530,1,b'T2',NA,False,0.00000000,8.80909091,NA,5,2520.33319113,2520.33319113,NA,7,NA,reproductive,295.79606930,NA,NA,1581811.69893711
1530,1,b'T3',NA,False,0.00000000,8.80909091,NA,6,2520.33319113,2520.33319113,NA,6,NA,reproductive,295.79606930,NA,NA,1581811.69893711
1530,1,b'T4',NA,False,0.00000000,8.80909091,NA,7,2520.33319113,2520.33319113,NA,5,NA,reproductive,295.79606930,NA,NA,1581811.69893711
1530,1,MS,1.60363238,False,0.00000000,8.80909091,0.00009066,1,2520.33319113,2520.33319113,0.21018895,11,0.00000000,reproductive,295.79606930,1.15621589,2.53346879,1581811.69893711
1531,1,b'T1',NA,False,0.00000000,8.89696970,NA,4,2545.47583394,2545.47583394,NA,8,NA,reproductive,296.14960761,NA,NA,1584357.17477105
1531,1,b'T2',NA,False,0.00000000,8.89696970,NA,5,2545.47583394,2545.47583394,NA,7,NA,reproductive,296.14960761,NA,NA,1584357.17477105
1531,1,b'T3',NA,False,0.00000000,8.89696970,NA,6,2545.47583394,2545.47583394,NA,6,NA,reproductive,296.14960761,NA,NA,1584357.17477105
1531,1,b'T4',NA,False,0.00000000,8.89696970,NA,7,2545.47583394,2545.47583394,NA,5,NA,reproductive,296.14960761,NA,NA,1584357.17477105
1531,1,MS,1.61479456,False,0.00000000,8.89696970,0.00010747,1,2545.47583394,2545.47583394,0.21074416,11,0.00000000,reproductive,296.14960761,1.15836710,2.56435900,1584357.17477105
1532,1,b'T1',NA,False,0.00000000,8.98787879,NA,4,2571.48546442,2571.48546442,NA,8,NA,reproductive,296.50675837,NA,NA,1586928.66023546
1532,1,b'T2',NA,False,0.00000000,8.98787879,NA,5,2571.48546442,2571.48546442,NA,7,NA,reproductive,296.50675837,NA,NA,1586928.66023546
1532,1,b'T3',NA,False,0.00000000,8.98787879,NA,6,2571.48546442,2571.48546442,NA,6,NA,reproductive,296.50675837,NA,NA,1586928.66023546
1532,1,b'T4',NA,False,0.00000000,8.98787879,NA,7,2571.48546442,2571.48546442,NA,5,NA,reproductive,296.50675837,NA,NA,1586928.66023546
1532,1,MS,1.61709850,False,0.00000000,8.98787879,0.00017653,1,2571.48546442,2571.48546442,0.21130547,11,0.00000000,reproductive,296.50675837,1.16093466,4.45523049,1586928.66023546
1533,1,b'T1',NA,False,0.00000000,9.08181818,NA,4,2599.00805081,2599.00805081,NA,8,NA,reproductive,296.86773171,NA,NA,1589527.66828627
1533,1,b'T2',NA,False,0.00000000,9.08181818,NA,5,2599.00805081,2599.00805081,NA,7,NA,reproductive,296.86773171,NA,NA,1589527.66828627
1533,1,b'T3',NA,False,0.00000000,9.08181818,NA,6,2599.00805081,2599.00805081,NA,6,NA,reproductive,296.86773171,NA,NA,1589527.66828627
1533,1,b'T4',NA,False,0.00000000,9.08181818,NA,7,2599.00805081,2599.00805081,NA,5,NA,reproductive,296.86773171,NA,NA,1589527.66828627
1533,1,MS,1.79947375,False,0.00000000,9.08181818,0.00033840,1,2599.00805081,2599.00805081,0.21187350,11,0.00000000,reproductive,296.86773171,1.16432692,3.39658841,1589527.66828627
1534,1,b'T1',NA,False,0.00000000,9.16969697,NA,4,2625.07085610,2625.07085610,NA,8,NA,reproductive,297.23232488,NA,NA,1592152.73914238
1534,1,b'T2',NA,False,0.00000000,9.16969697,NA,5,2625.07085610,2625.07085610,NA,7,NA,reproductive,297.23232488,NA,NA,1592152.73914238
1534,1,b'T3',NA,False,0.00000000,9.16969697,NA,6,2625.07085610,2625.07085610,NA,6,NA,reproductive,297.23232488,NA,NA,1592152.73914238
1534,1,b'T4',NA,False,0.00000000,9.16969697,NA,7,2625.07085610,2625.07085610,NA,5,NA,reproductive,297.23232488,NA,NA,1592152.73914238
1534,1,MS,2.38387170,False,0.00000000,9.16969697,0.00081195,1,2625.07085610,2625.07085610,0.21244782,11,0.00000000,reproductive,297.23232488,1.16940945,4.14969766,1592152.73914238
1535,1,b'T1',NA,False,0.00000000,9.24545454,NA,4,2647.72820539,2647.72820539,NA,8,NA,reproductive,297.60006491,NA,NA,1594800.46734776
1535,1,b'T2',NA,False,0.00000000,9.24545454,NA,5,2647.72820539,2647.72820539,NA,7,NA,reproductive,297.60006491,NA,NA,1594800.46734776
1535,1,b'T3',NA,False,0.00000000,9.24545454,NA,6,2647.72820539,2647.72820539,NA,6,NA,reproductive,297.60006491,NA,NA,1594800.46734776
1535,1,b'T4',NA,False,0.00000000,9.24545454,NA,7,2647.72820539,2647.72820539,NA,5,NA,reproductive,297.60006491,NA,NA,1594800.46734776
1535,1,MS,3.25818144,False,0.00000000,9.24545454,0.00109290,1,2647.72820539,2647.72820539,0.21302791,11,0.00000000,reproductive,297.60006491,1.17579377,4.63387898,1594800.46734776
1536,1,b'T1',NA,False,0.00000000,9.30000000,NA,4,2664.15073593,2664.15073593,NA,8,NA,reproductive,297.97008584,NA,NA,1597464.61808369
1536,1,b'T2',NA,False,0.00000000,9.30000000,NA,5,2664.15073593,2664.15073593,NA,7,NA,reproductive,297.97008584,NA,NA,1597464.61808369
1536,1,b'T3',NA,False,0.00000000,9.30000000,NA,6,2664.15073593,2664.15073593,NA,6,NA,reproductive,297.97008584,NA,NA,1597464.61808369
1536,1,b'T4',NA,False,0.00000000,9.30000000,NA,7,2664.15073593,2664.15073593,NA,5,NA,reproductive,297.97008584,NA,NA,1597464.61808369
1536,1,MS,4.11440011,False,0.00000000,9.30000000,0.00103975,1,2664.15073593,2664.15073593,0.21361272,11,0.00000000,reproductive,297.97008584,1.18199914,4.62961681,1597464.61808369
1537,1,b'T1',NA,False,0.00000000,9.33333333,NA,4,2674.23194716,2674.23194716,NA,8,NA,reproductive,298.34150695,NA,NA,1600138.85003086
1537,1,b'T2',NA,False,0.00000000,9.33333333,NA,5,2674.23194716,2674.23194716,NA,7,NA,reproductive,298.34150695,NA,NA,1600138.85003086
1537,1,b'T3',NA,False,0.00000000,9.33333333,NA,6,2674.23194716,2674.23194716,NA,6,NA,reproductive,298.34150695,NA,NA,1600138.85003086
1537,1,b'T4',NA,False,0.00000000,9.33333333,NA,7,2674.23194716,2674.23194716,NA,5,NA,reproductive,298.34150695,NA,NA,1600138.85003086
1537,1,MS,4.62929503,False,0.00000000,9.33333333,0.00105263,1,2674.23194716,2674.23194716,0.21420101,11,0.00000000,reproductive,298.34150695,1.18815714,4.70179196,1600138.85003086
1538,1,b'T1',NA,False,0.00000000,9.35454546,NA,4,2680.66517734,2680.66517734,NA,8,NA,reproductive,298.71382156,NA,NA,1602819.51520820
1538,1,b'T2',NA,False,0.00000000,9.35454546,NA,5,2680.66517734,2680.66517734,NA,7,NA,reproductive,298.71382156,NA,NA,1602819.51520820
1538,1,b'T3',NA,False,0.00000000,9.35454546,NA,6,2680.66517734,2680.66517734,NA,6,NA,reproductive,298.71382156,NA,NA,1602819.51520820
1538,1,b'T4',NA,False,0.00000000,9.35454546,NA,7,2680.66517734,2680.66517734,NA,5,NA,reproductive,298.71382156,NA,NA,1602819.51520820
1538,1,MS,5.00612940,False,0.00000000,9.35454546,0.00130043,1,2680.66517734,2680.66517734,0.21479212,11,0.00000000,reproductive,298.71382156,1.19464594,5.13034366,1602819.51520820
1539,1,b'T1',NA,False,0.00000000,9.35454546,NA,4,2680.66517734,2680.66517734,NA,8,NA,reproductive,299.08613616,NA,NA,1605500.18038554
1539,1,b'T2',NA,False,0.00000000,9.35454546,NA,5,2680.66517734,2680.66517734,NA,7,NA,reproductive,299.08613616,NA,NA,1605500.18038554
1539,1,b'T3',NA,False,0.00000000,9.35454546,NA,6,2680.66517734,2680.66517734,NA,6,NA,reproductive,299.08613616,NA,NA,1605500.18038554
1539,1,b'T4',NA,False,0.00000000,9.35454546,NA,7,2680.66517734,2680.66517734,NA,5,NA,reproductive,299.08613616,NA,NA,1605500.18038554
1539,1,MS,4.99685093,False,0.00000000,9.35454546,0.00055948,1,2680.66517734,2680.66517734,0.21538478,11,0.00000000,reproductive,299.08613616,1.19778350,3.96450761,1605500.18038554
1540,1,b'T1',NA,False,0.00000000,9.34545455,NA,4,2677.90637039,2677.90637039,NA,8,NA,reproductive,299.45806760,NA,NA,1608178.08675592
1540,1,b'T2',NA,False,0.00000000,9.34545455,NA,5,2677.90637039,2677.90637039,NA,7,NA,reproductive,299.45806760,NA,NA,1608178.08675592
1540,1,b'T3',NA,False,0.00000000,9.34545455,NA,6,2677.90637039,2677.90637039,NA,6,NA,reproductive,299.45806760,NA,NA,1608178.08675592
1540,1,b'T4',NA,False,0.00000000,9.34545455,NA,7,2677.90637039,2677.90637039,NA,5,NA,reproductive,299.45806760,NA,NA,1608178.08675592
1540,1,MS,4.49084580,False,0.00000000,9.34545455,0.00040841,1,2677.90637039,2677.90637039,0.21597815,11,0.00000000,reproductive,299.45806760,1.19837190,3.76661703,1608178.08675592
1541,1,b'T1',NA,False,0.00000000,9.35151515,NA,4,2679.74529030,2679.74529030,NA,8,NA,reproductive,299.83025445,NA,NA,1610857.83204622
1541,1,b'T2',NA,False,0.00000000,9.35151515,NA,5,2679.74529030,2679.74529030,NA,7,NA,reproductive,299.83025445,NA,NA,1610857.83204622
1541,1,b'T3',NA,False,0.00000000,9.35151515,NA,6,2679.74529030,2679.74529030,NA,6,NA,reproductive,299.83025445,NA,NA,1610857.83204622
1541,1,b'T4',NA,False,0.00000000,9.35151515,NA,7,2679.74529030,2679.74529030,NA,5,NA,reproductive,299.83025445,NA,NA,1610857.83204622
1541,1,MS,3.83840376,False,0.00000000,9.35151515,0.00018375,1,2679.74529030,2679.74529030,0.21657309,11,0.00000000,reproductive,299.83025445,1.19820640,3.39891199,1610857.83204622
1542,1,b'T1',NA,False,0.00000000,9.35454546,NA,4,2680.66517734,2680.66517734,NA,8,NA,reproductive,300.20256906,NA,NA,1613538.49722356
1542,1,b'T2',NA,False,0.00000000,9.35454546,NA,5,2680.66517734,2680.66517734,NA,7,NA,reproductive,300.20256906,NA,NA,1613538.49722356
1542,1,b'T3',NA,False,0.00000000,9.35454546,NA,6,2680.66517734,2680.66517734,NA,6,NA,reproductive,300.20256906,NA,NA,1613538.49722356
1542,1,b'T4',NA,False,0.00000000,9.35454546,NA,7,2680.66517734,2680.66517734,NA,5,NA,reproductive,300.20256906,NA,NA,1613538.49722356
1542,1,MS,3.18139077,False,0.00000000,9.35454546,0.00005554,1,2680.66517734,2680.66517734,0.21716911,11,0.00000000,reproductive,300.20256906,1.19571369,3.08846201,1613538.49722356
1543,1,b'T1',NA,False,0.00000000,9.36060606,NA,4,2682.50580626,2682.50580626,NA,8,NA,reproductive,300.57513931,NA,NA,1616221.00302982
1543,1,b'T2',NA,False,0.00000000,9.36060606,NA,5,2682.50580626,2682.50580626,NA,7,NA,reproductive,300.57513931,NA,NA,1616221.00302982
1543,1,b'T3',NA,False,0.00000000,9.36060606,NA,6,2682.50580626,2682.50580626,NA,6,NA,reproductive,300.57513931,NA,NA,1616221.00302982
1543,1,b'T4',NA,False,0.00000000,9.36060606,NA,7,2682.50580626,2682.50580626,NA,5,NA,reproductive,300.57513931,NA,NA,1616221.00302982
1543,1,MS,2.64012939,False,0.00000000,9.36060606,0.00007379,1,2682.50580626,2682.50580626,0.21776619,11,0.00000000,reproductive,300.57513931,1.19214980,3.05422156,1616221.00302982
1544,1,b'T1',NA,False,0.00000000,9.38787879,NA,4,2690.80275471,2690.80275471,NA,8,NA,reproductive,300.94886191,NA,NA,1618911.80578453
1544,1,b'T2',NA,False,0.00000000,9.38787879,NA,5,2690.80275471,2690.80275471,NA,7,NA,reproductive,300.94886191,NA,NA,1618911.80578453
1544,1,b'T3',NA,False,0.00000000,9.38787879,NA,6,2690.80275471,2690.80275471,NA,6,NA,reproductive,300.94886191,NA,NA,1618911.80578453
1544,1,b'T4',NA,False,0.00000000,9.38787879,NA,7,2690.80275471,2690.80275471,NA,5,NA,reproductive,300.94886191,NA,NA,1618911.80578453
1544,1,MS,2.29324095,False,0.00000000,9.38787879,0.00007397,1,2690.80275471,2690.80275471,0.21836562,11,0.00000000,reproductive,300.94886191,1.18955038,3.04445927,1618911.80578453
1545,1,b'T1',NA,False,0.00000000,9.41818182,NA,4,2700.04872808,2700.04872808,NA,8,NA,reproductive,301.32386868,NA,NA,1621611.85451261
1545,1,b'T2',NA,False,0.00000000,9.41818182,NA,5,2700.04872808,2700.04872808,NA,7,NA,reproductive,301.32386868,NA,NA,1621611.85451261
1545,1,b'T3',NA,False,0.00000000,9.41818182,NA,6,2700.04872808,2700.04872808,NA,6,NA,reproductive,301.32386868,NA,NA,1621611.85451261
1545,1,b'T4',NA,False,0.00000000,9.41818182,NA,7,2700.04872808,2700.04872808,NA,5,NA,reproductive,301.32386868,NA,NA,1621611.85451261
1545,1,MS,2.08642395,False,0.00000000,9.41818182,0.00007320,1,2700.04872808,2700.04872808,0.21896746,11,0.00000000,reproductive,301.32386868,1.18665571,2.99401082,1621611.85451261
1546,1,b'T1',NA,False,0.00000000,9.48484849,NA,4,2720.49076960,2720.49076960,NA,8,NA,reproductive,301.70171462,NA,NA,1624332.34528222
1546,1,b'T2',NA,False,0.00000000,9.48484849,NA,5,2720.49076960,2720.49076960,NA,7,NA,reproductive,301.70171462,NA,NA,1624332.34528222
1546,1,b'T3',NA,False,0.00000000,9.48484849,NA,6,2720.49076960,2720.49076960,NA,6,NA,reproductive,301.70171462,NA,NA,1624332.34528222
1546,1,b'T4',NA,False,0.00000000,9.48484849,NA,7,2720.49076960,2720.49076960,NA,5,NA,reproductive,301.70171462,NA,NA,1624332.34528222
1546,1,MS,1.95440473,False,0.00000000,9.48484849,0.00007339,1,2720.49076960,2720.49076960,0.21957417,11,0.00000000,reproductive,301.70171462,1.18668358,2.98537794,1624332.34528222
1547,1,b'T1',NA,False,0.00000000,9.54848485,NA,4,2740.13359961,2740.13359961,NA,8,NA,reproductive,302.08228873,NA,NA,1627072.47888182
1547,1,b'T2',NA,False,0.00000000,9.54848485,NA,5,2740.13359961,2740.13359961,NA,7,NA,reproductive,302.08228873,NA,NA,1627072.47888182
1547,1,b'T3',NA,False,0.00000000,9.54848485,NA,6,2740.13359961,2740.13359961,NA,6,NA,reproductive,302.08228873,NA,NA,1627072.47888182
1547,1,b'T4',NA,False,0.00000000,9.54848485,NA,7,2740.13359961,2740.13359961,NA,5,NA,reproductive,302.08228873,NA,NA,1627072.47888182
1547,1,MS,1.84430885,False,0.00000000,9.54848485,0.00005447,1,2740.13359961,2740.13359961,0.22020152,11,0.00000000,reproductive,302.08228873,1.18598868,2.93670798,1627072.47888182
1548,1,b'T1',NA,False,0.00000000,9.61212121,NA,4,2759.90402991,2759.90402991,NA,8,NA,reproductive,302.46560874,NA,NA,1629832.38291173
1548,1,b'T2',NA,False,0.00000000,9.61212121,NA,5,2759.90402991,2759.90402991,NA,7,NA,reproductive,302.46560874,NA,NA,1629832.38291173
1548,1,b'T3',NA,False,0.00000000,9.61212121,NA,6,2759.90402991,2759.90402991,NA,6,NA,reproductive,302.46560874,NA,NA,1629832.38291173
1548,1,b'T4',NA,False,0.00000000,9.61212121,NA,7,2759.90402991,2759.90402991,NA,5,NA,reproductive,302.46560874,NA,NA,1629832.38291173
1548,1,MS,1.81825425,False,0.00000000,9.61212121,0.00010587,1,2759.90402991,2759.90402991,0.22081641,11,0.00000000,reproductive,302.46560874,1.18518754,2.96257628,1629832.38291173
1549,1,b'T1',NA,False,0.00000000,9.66969697,NA,4,2777.90204603,2777.90204603,NA,8,NA,reproductive,302.85142847,NA,NA,1632610.28495776
1549,1,b'T2',NA,False,0.00000000,9.66969697,NA,5,2777.90204603,2777.90204603,NA,7,NA,reproductive,302.85142847,NA,NA,1632610.28495776
1549,1,b'T3',NA,False,0.00000000,9.66969697,NA,6,2777.90204603,2777.90204603,NA,6,NA,reproductive,302.85142847,NA,NA,1632610.28495776
1549,1,b'T4',NA,False,0.00000000,9.66969697,NA,7,2777.90204603,2777.90204603,NA,5,NA,reproductive,302.85142847,NA,NA,1632610.28495776
1549,1,MS,1.77150988,False,0.00000000,9.66969697,0.00006765,1,2777.90204603,2777.90204603,0.22143511,11,0.00000000,reproductive,302.85142847,1.18347751,2.81670367,1632610.28495776
